Failure Name,NGA_Link,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures,hsdes_link,axon_link,Errors
e9e5b13d,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/e9e5b13d-119c-4093-94d8-e74ab13e5b80,ba05wvaw0154,PreBoot,NoMatch,CI_GNR_AP_DF,e9e5b13d-119c-4093-94d8-e74ab13e5b80,,,[],,,None
be32e78c,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/be32e78c-965f-428e-be41-279d5a4cb2fb,jf04wvaw5068,Test,bfca29e9-9dee-4d59-b96b-f6538cd58ab1,Reset-Matrix,be32e78c-965f-428e-be41-279d5a4cb2fb,16024838309.0,https://axonsv.app.intel.com/apps/record-viewer/bfca29e9-9dee-4d59-b96b-f6538cd58ab1,[],,,None
2405930e,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/2405930e-117e-464f-953f-6f682f82932a,jf04wvaw5478,Test,d1f02776-ec8c-4c4d-9493-5fe09b3acc0b,Reset-Matrix,2405930e-117e-464f-953f-6f682f82932a,16024838309.0,https://axonsv.app.intel.com/apps/record-viewer/d1f02776-ec8c-4c4d-9493-5fe09b3acc0b,[],,,None
75c08911,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/75c08911-c15a-4530-9a12-c5127ad059c4,jf04wvaw5006,Test,e38b7e59-60f8-4361-abc2-2241379e14fd,CXL,75c08911-c15a-4530-9a12-c5127ad059c4,16024838309.0,https://axonsv.app.intel.com/apps/record-viewer/e38b7e59-60f8-4361-abc2-2241379e14fd,[],https://hsdes.intel.com/appstore/article/#/16024838309,https://axon.intel.com/app/view/e38b7e59-60f8-4361-abc2-2241379e14fd,None
28792022,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/28792022-552a-426d-af59-d7995ccac76b,jf04wvaw5094,Test,f3a26e29-ae51-486f-84cc-0a25b39aa1e5,MMX,28792022-552a-426d-af59-d7995ccac76b,,https://axonsv.app.intel.com/apps/record-viewer/f3a26e29-ae51-486f-84cc-0a25b39aa1e5,['SW.FW'],,,None
6f084c36,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/6f084c36-5e5f-46f4-ac75-ef6d0fd5d8bc,jf04wvaw5022,Test,8034b9b0-ef92-6f96-373c-c18559219e91,Reset,6f084c36-5e5f-46f4-ac75-ef6d0fd5d8bc,16024838309.0,https://axonsv.app.intel.com/apps/record-viewer/8034b9b0-ef92-6f96-373c-c18559219e91,"['HW', 'HW.MCE.PUNIT', 'SW.FW']",,,None
b6470ccf,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/b6470ccf-6c3f-4128-add3-beb8c6fcaf71,jf04wvaw5143,Test,e9675dd2-2991-46e1-8911-c79700d531b1,Reset,b6470ccf-6c3f-4128-add3-beb8c6fcaf71,16024838309.0,https://axonsv.app.intel.com/apps/record-viewer/e9675dd2-2991-46e1-8911-c79700d531b1,[],https://hsdes.intel.com/appstore/article/#/16024838309,https://axon.intel.com/app/view/e9675dd2-2991-46e1-8911-c79700d531b1,None
a01c7e57,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/a01c7e57-5f19-4459-8885-edf48f928608,jf04wvaw5485,Test,012b2db4-a7a5-4e19-b539-10a006672bce,Reset-Matrix,a01c7e57-5f19-4459-8885-edf48f928608,16024838309.0,https://axonsv.app.intel.com/apps/record-viewer/012b2db4-a7a5-4e19-b539-10a006672bce,"['HW', 'HW.CORR', 'HW.ERR']",,,None
eeafb9dd,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/eeafb9dd-4c7c-49bf-9b90-b141c695ab7e,jf04wvaw5063,Test,dc5dabfd-0f12-4369-b7e9-a26cf8498074,Reset-Matrix,eeafb9dd-4c7c-49bf-9b90-b141c695ab7e,16024838309.0,https://axonsv.app.intel.com/apps/record-viewer/dc5dabfd-0f12-4369-b7e9-a26cf8498074,"['HW.CORR', 'HW.ERR', 'HW']",,,None
3402be78,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/3402be78-5378-47bd-abdf-e73fea0ad04c,jf04wvaw5160,Test,64d52872-c219-49a6-8cd9-0eb1c6546ecb,MMX,3402be78-5378-47bd-abdf-e73fea0ad04c,,https://axonsv.app.intel.com/apps/record-viewer/64d52872-c219-49a6-8cd9-0eb1c6546ecb,"['HW.ERR', 'HW', 'HW.CORR']",,,None
7b3f1935,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/7b3f1935-434a-4f12-b14f-ebd9a410c77f,jf04wvaw5469,Test,92fe5b94-4035-4072-9236-a1ea394f1f17,Reset-Matrix,7b3f1935-434a-4f12-b14f-ebd9a410c77f,16024838309.0,https://axonsv.app.intel.com/apps/record-viewer/92fe5b94-4035-4072-9236-a1ea394f1f17,"['HW', 'HW.MCE.DTLB', 'HW.CORR', 'HW.MCE.IFU', 'HW.CFG.ERR', 'HW.ERR', 'HW.MCE.MLC', 'HW.MCE.DCU']",https://hsdes.intel.com/appstore/article/#/16024838309,https://axon.intel.com/app/view/92fe5b94-4035-4072-9236-a1ea394f1f17,None
44a16fff,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/44a16fff-8c81-4a8c-b397-9e238f1a5715,jf04wvaw5329,Test,8c8882bc-66e6-422f-89e0-f109c794063c,Reset,44a16fff-8c81-4a8c-b397-9e238f1a5715,16024838309.0,https://axonsv.app.intel.com/apps/record-viewer/8c8882bc-66e6-422f-89e0-f109c794063c,[],https://hsdes.intel.com/appstore/article/#/16024838309,https://axon.intel.com/app/view/8c8882bc-66e6-422f-89e0-f109c794063c,None
fe5c1d0e,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/fe5c1d0e-d029-406f-af7c-61b95aa7f9c5,ba05wvaw0154,PreBoot,NoMatch,CI_GNR_AP_DF,fe5c1d0e-d029-406f-af7c-61b95aa7f9c5,,,[],,,None
ec340d04,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/ec340d04-eddc-4967-8265-d78f449a733f,jf04wvaw5321,Test,a3064d3a-7dc7-4930-ab9d-f49ef8623fed,Reset,ec340d04-eddc-4967-8265-d78f449a733f,,https://axonsv.app.intel.com/apps/record-viewer/a3064d3a-7dc7-4930-ab9d-f49ef8623fed,"['HW.CORR', 'HW.CFG.ERR', 'HW.ERR', 'HW']",,,None
4d741eca,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/4d741eca-5d82-41a8-ae39-eb4ffeee42b5,jf04wvaw5281,Test,ecd839bf-84c8-45e2-a05f-4eb4640a4915,Reset-Matrix,4d741eca-5d82-41a8-ae39-eb4ffeee42b5,16024838309.0,https://axonsv.app.intel.com/apps/record-viewer/ecd839bf-84c8-45e2-a05f-4eb4640a4915,"['HW.CFG.ERR', 'HW', 'HW.CORR']",https://hsdes.intel.com/appstore/article/#/16024838309,https://axon.intel.com/app/view/ecd839bf-84c8-45e2-a05f-4eb4640a4915,None
fa4b6ce2,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/fa4b6ce2-4b7c-476c-b59b-824923f1af49,ba05wvaw0060,PreBoot,NoMatch,CI_GNR_AP_DF,fa4b6ce2-4b7c-476c-b59b-824923f1af49,,,[],,,None
b49d3b5a,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/b49d3b5a-f7d0-4b4c-82dd-d4ceb8fa465c,jf04wvaw5006,Test,34365711-b506-436f-b66d-027c9fac6f6a,Reset,b49d3b5a-f7d0-4b4c-82dd-d4ceb8fa465c,16024838309.0,https://axonsv.app.intel.com/apps/record-viewer/34365711-b506-436f-b66d-027c9fac6f6a,"['HW.CORR', 'HW.ERR', 'HW']",https://hsdes.intel.com/appstore/article/#/16024838309,https://axon.intel.com/app/view/34365711-b506-436f-b66d-027c9fac6f6a,None
ef7bf48f,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/ef7bf48f-661f-4510-b5ff-16a151cc884f,jf04wvaw5094,Test,fbf45ea3-4836-49ab-a901-761eeab55665,MMX,ef7bf48f-661f-4510-b5ff-16a151cc884f,,https://axonsv.app.intel.com/apps/record-viewer/fbf45ea3-4836-49ab-a901-761eeab55665,"['HW', 'HW.ERR', 'HW.CORR', 'HW.KNOWN_ISSUE', 'HW.MCE.IMC']",,,None
3a56f757,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/3a56f757-829a-4a64-9dd0-3943feee15da,ba05wvaw0028,RebootStation,NoMatch,CI_GNR_AP_DF,3a56f757-829a-4a64-9dd0-3943feee15da,,https://axonsv.app.intel.com/apps/record-viewer/8013593c-309a-4d1b-b96c-4e91afa6ef83,"['SW.FW', 'HW']",,,None
29745e66,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/29745e66-6323-4083-87d5-e747207d8bac,jf04wvaw5463,Test,00f5c877-a5a7-421a-a74a-be584b58adc0,Reset-Matrix,29745e66-6323-4083-87d5-e747207d8bac,16024838309.0,https://axonsv.app.intel.com/apps/record-viewer/00f5c877-a5a7-421a-a74a-be584b58adc0,[],https://hsdes.intel.com/appstore/article/#/16024838309,https://axon.intel.com/app/view/00f5c877-a5a7-421a-a74a-be584b58adc0,None
00fa3678,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/00fa3678-ff64-465a-b642-ce9068162dc5,jf04wvaw5068,Test,8a4e8835-6bfb-42f3-9bf6-912b16b382c0,Reset-Matrix,00fa3678-ff64-465a-b642-ce9068162dc5,16024838309.0,https://axonsv.app.intel.com/apps/record-viewer/8a4e8835-6bfb-42f3-9bf6-912b16b382c0,[],https://hsdes.intel.com/appstore/article/#/16024838309,https://axon.intel.com/app/view/8a4e8835-6bfb-42f3-9bf6-912b16b382c0,None
d7b35d88,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/d7b35d88-ca22-4ebb-90a8-c9121cc99a24,jf04wvaw5005,Test,98e8779f-c2a4-4c59-b8cd-df4dca8ce460,Memory,d7b35d88-ca22-4ebb-90a8-c9121cc99a24,,https://axonsv.app.intel.com/apps/record-viewer/98e8779f-c2a4-4c59-b8cd-df4dca8ce460,"['HW.ERR', 'HW', 'HW.CORR']",,,None
663d897a,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/663d897a-d099-44e4-a2f2-97e8332f2bce,ba05wvaw0032,PostTest,fallback_generic_signature: base_mctp: Ripping the MCTP broadcast targets as they cause false verify failures when Ardenrand does MCTP.;File not found,CI_GNR_AP_DF,663d897a-d099-44e4-a2f2-97e8332f2bce,,https://axonsv.app.intel.com/apps/record-viewer/4b4690f8-c60d-cf08-cad6-8baa32f8c907,"['HW', 'HW.CORR', 'HW.ERR']",,,None
d3c8e5a1,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/d3c8e5a1-446a-4952-9b0c-9ad6d4fffa06,jf04wvaw5307,RebootStation,8e32e1ea-da9d-4a94-9591-fa34ee3e206b,Reset,d3c8e5a1-446a-4952-9b0c-9ad6d4fffa06,,https://axonsv.app.intel.com/apps/record-viewer/8e32e1ea-da9d-4a94-9591-fa34ee3e206b,"['SW.FW', 'HW']",,,None
94ea1b3e,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/94ea1b3e-96ee-4135-9ed8-62840e3024e5,ba05wvaw0097,PreBoot,NoMatch,CI_GNR_AP_DF,94ea1b3e-96ee-4135-9ed8-62840e3024e5,,,[],,,None
96da2ae8,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/96da2ae8-695d-4701-85f3-fe7593fb1479,ba05wvaw0087,PreBoot,NoMatch,CI_GNR_AP_DF,96da2ae8-695d-4701-85f3-fe7593fb1479,,,[],,,None
db60d93d,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/db60d93d-64c8-48fb-a936-f1cac67c63a7,ba05wvaw0097,PreBoot,NoMatch,CI_GNR_AP_DF,db60d93d-64c8-48fb-a936-f1cac67c63a7,,,[],,,None
82a8992c,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/82a8992c-83c4-4f3e-be7b-d3b9cd791fbf,jf04wvaw5119,Test,68fed15e-a97a-029d-863b-fee252d2155b,Memory,82a8992c-83c4-4f3e-be7b-d3b9cd791fbf,14022955917.0,https://axonsv.app.intel.com/apps/record-viewer/68fed15e-a97a-029d-863b-fee252d2155b,"['HW.CORR', 'HW.ERR', 'HW', 'HW.MCE.IMC']",,,None
b2aca19e,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/b2aca19e-290f-4bd7-bbd1-e08ec89a0e57,ba05wvaw0005,Test,cf89f4be-39b6-419a-874a-f9726d0386a6,Reset,b2aca19e-290f-4bd7-bbd1-e08ec89a0e57,,https://axonsv.app.intel.com/apps/record-viewer/cf89f4be-39b6-419a-874a-f9726d0386a6,"['HW.CORR', 'HW.ERR', 'HW']",,,None
7f1955eb,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/7f1955eb-0c8a-4be9-894d-ddf282b29572,jf04wvaw5469,PreBoot,cf823673-0bfe-481a-8d7b-df3bfc40ece8,Reset-Matrix,7f1955eb-0c8a-4be9-894d-ddf282b29572,,https://axonsv.app.intel.com/apps/record-viewer/cf823673-0bfe-481a-8d7b-df3bfc40ece8,"['HW.ERR', 'HW.CORR', 'HW.MCE.UBOX', 'HW.MCE.MLC', 'HW.CFG.ERR', 'HW.MCE.IIO', 'HW.MCE.CHA', 'HW.KNOWN_ISSUE', 'HW.MCE', 'HW']",,,"[""mscod: SBO_BL_DATA_PAR_ERR- SCF IP (from SBO {'PORTID': '0x4a1e', 'source_name': 'compute0:scf_sbo.0.ddimb.7'}) error  SBO_BL_DATA_PAR_ERR signaled to ubox MCA."", ""mscod: SBO_BL_DATA_PAR_ERR- SCF IP (from SBO {'PORTID': '0x5a6f', 'source_name': 'compute2:scf_sbo.0.ddimb.56'}) error  SBO_BL_DATA_PAR_ERR signaled to ubox MCA."", 'Merge Bank7-CHA0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:7 and  MCA BANK_INDEX:0x70']"
8c31364f,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/8c31364f-6aa4-40e3-9caa-36341cdaee68,jf04wvaw5281,PreBoot,de19f4a0-481f-457f-a9ff-5c78aca30c5a,Reset-Matrix,8c31364f-6aa4-40e3-9caa-36341cdaee68,,https://axonsv.app.intel.com/apps/record-viewer/de19f4a0-481f-457f-a9ff-5c78aca30c5a,[],,,None
3398b651,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/3398b651-d941-494e-bc21-2d175bfdd1a7,ba05wvaw0157,Test,abf2c49a-7c25-4516-a809-627ef098068d,si_hearbeat_x3,3398b651-d941-494e-bc21-2d175bfdd1a7,,https://axonsv.app.intel.com/apps/record-viewer/abf2c49a-7c25-4516-a809-627ef098068d,"['HW.CORR', 'HW.ERR', 'HW']",,,None
f9c935ab,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/f9c935ab-97cf-4622-adcb-c46666cf9bf0,ba05wvaw0032,Test,File not found,CI_GNR_AP_DF,f9c935ab-97cf-4622-adcb-c46666cf9bf0,,https://axonsv.app.intel.com/apps/record-viewer/6147762b-1f10-3f5a-332c-520f184be060,"['HW.CORR', 'HW.ERR', 'HW']",,,None
7d52ce79,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/7d52ce79-5951-4efe-811a-3506ad5fb53b,jf04wvaw5321,Test,4b8af2b1-33ee-4ab0-8104-f83214ee94fd,Reset,7d52ce79-5951-4efe-811a-3506ad5fb53b,,https://axonsv.app.intel.com/apps/record-viewer/4b8af2b1-33ee-4ab0-8104-f83214ee94fd,"['HW.CORR', 'HW.CFG.ERR', 'HW.ERR', 'HW']",,,None
HWP_Out_of_Band_Mode_is_enabled_No_direct_p_state_interface_is_available_Please_use_PECI_content_to_harass_pstates,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/02e32e6c-7502-4e41-b7a0-bc4be8893bdf,jf04wvaw5005,Test,d17ece32-71f3-41c3-80a7-b825b929d90b,Security,02e32e6c-7502-4e41-b7a0-bc4be8893bdf,,https://axonsv.app.intel.com/apps/record-viewer/d17ece32-71f3-41c3-80a7-b825b929d90b,"['HW.ERR', 'HW.CORR', 'SGX_Test_SGX_with_T_State_silicon', 'HW']",,,None
dae7560d,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/dae7560d-6c90-42bb-a1b3-1dbfab2c60cc,jf04wvaw5022,PostTest,327b62dc-6e50-7091-190d-a35e1325ba60,Memory,dae7560d-6c90-42bb-a1b3-1dbfab2c60cc,22020308526.0,https://axonsv.app.intel.com/apps/record-viewer/327b62dc-6e50-7091-190d-a35e1325ba60,"['HW.CORR', 'HW.MCE.LLC', 'HW.ERR', 'HW']",,,None
a1c1f98b,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/a1c1f98b-e344-4bc0-83de-f0bf32b3e6fe,jf04wvaw5307,Test,95d84bf6-3472-468f-8035-782938ffe828,Reset,a1c1f98b-e344-4bc0-83de-f0bf32b3e6fe,16024819076.0,https://axonsv.app.intel.com/apps/record-viewer/95d84bf6-3472-468f-8035-782938ffe828,"['HW', 'SW.FW']",https://hsdes.intel.com/appstore/article/#/16024819076,https://axon.intel.com/app/view/95d84bf6-3472-468f-8035-782938ffe828,None
fed1ad3e,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/fed1ad3e-1f64-4c84-b358-a77edfe74dae,jf04wvaw5119,PostTest,2c4922d1-4525-4d19-a78d-8bd596fede1b,Security,fed1ad3e-1f64-4c84-b358-a77edfe74dae,,https://axonsv.app.intel.com/apps/record-viewer/2c4922d1-4525-4d19-a78d-8bd596fede1b,"['HW.CORR', 'HW.MCE.MLC', 'HW.MCE.UPI', 'HW.MCE.UBOX', 'HW.MCE', 'HW.ERR', 'HW.MCE.IIO', 'HW.MCE.CHA', 'HW']",,,None
6dfe55cf,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/6dfe55cf-1b15-4e33-bd2b-de94faa9eca8,jf04wvaw5063,Test,77a1cfa8-2e18-4849-9809-5eb4bbc83179,Reset-Matrix,6dfe55cf-1b15-4e33-bd2b-de94faa9eca8,,https://axonsv.app.intel.com/apps/record-viewer/77a1cfa8-2e18-4849-9809-5eb4bbc83179,"['SW.FW', 'HW.MCE.UBOX']",,,None
c1ce9474,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/c1ce9474-c522-4742-9b94-71e0cb48ec6c,jf04wvaw5143,Test,a4c99412-2136-4cc3-ac15-b17c3d8131e1,Concurrency,c1ce9474-c522-4742-9b94-71e0cb48ec6c,,https://axonsv.app.intel.com/apps/record-viewer/a4c99412-2136-4cc3-ac15-b17c3d8131e1,"['HW.ERR', 'HW.CORR', 'HW']",,,None
a48e7bde,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/a48e7bde-596c-4301-8d7f-9c41ffe41b8d,jf04wvaw5463,Test,d15336d2-61e9-4e8c-8834-6aa19139a30c,Reset-Matrix,a48e7bde-596c-4301-8d7f-9c41ffe41b8d,16024736998.0,https://axonsv.app.intel.com/apps/record-viewer/d15336d2-61e9-4e8c-8834-6aa19139a30c,"['HW', 'HW.CORR', 'HW.ERR', 'HW.CFG.ERR']",https://hsdes.intel.com/appstore/article/#/16024736998,https://axon.intel.com/app/view/d15336d2-61e9-4e8c-8834-6aa19139a30c,None
4b32190f,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/4b32190f-e475-4107-8c95-3fb625eafab0,ba05wvaw0131,PostTest,da4d582f-ce08-2995-c3a1-78c818fd620d,Concurrency,4b32190f-e475-4107-8c95-3fb625eafab0,,https://axonsv.app.intel.com/apps/record-viewer/da4d582f-ce08-2995-c3a1-78c818fd620d,[],,,None
d69e2163,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/d69e2163-a804-4a08-815c-69b9fdc16636,ba05wvaw0013,Test,fa3d2626-bbb6-0bf2-6908-8ba3c40e927d,Security,d69e2163-a804-4a08-815c-69b9fdc16636,,https://axonsv.app.intel.com/apps/record-viewer/fa3d2626-bbb6-0bf2-6908-8ba3c40e927d,"['HW.MCE.UBOX', 'SW.FW']",,,None
09b1b070,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/09b1b070-e519-42d7-98ae-6a4dee2f6bc6,ba05wvaw0116,Test,c436672e-2a3f-f89a-83c0-36484c3ee601,Reset,09b1b070-e519-42d7-98ae-6a4dee2f6bc6,,https://axonsv.app.intel.com/apps/record-viewer/c436672e-2a3f-f89a-83c0-36484c3ee601,"['HW', 'HW.MCE.PUNIT', 'HW.MCE.PCU', 'HW.MCE', 'HW.CORR', 'HW.ERR', 'HW.MCE.MLC']",,,['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x0']
0806cc2e,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/0806cc2e-f34b-480f-b7fb-285b03e7614c,jf04wvaw5321,Test,ac91050f-095a-4354-b886-506484cdc425,Reset,0806cc2e-f34b-480f-b7fb-285b03e7614c,16024760157.0,https://axonsv.app.intel.com/apps/record-viewer/ac91050f-095a-4354-b886-506484cdc425,"['HW.ERR', 'HW.CORR', 'HW', 'HW.CFG.ERR']",https://hsdes.intel.com/appstore/article/#/16024760157,https://axon.intel.com/app/view/ac91050f-095a-4354-b886-506484cdc425,None
c3f400a6,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/c3f400a6-11a9-4a2c-9a55-4435e980ae7b,ba05wvaw0131,Test,6ba43ba4-2807-6f87-4d88-bae8d760d1ec,CXL,c3f400a6-11a9-4a2c-9a55-4435e980ae7b,22020311594.0,https://axonsv.app.intel.com/apps/record-viewer/6ba43ba4-2807-6f87-4d88-bae8d760d1ec,"['HW.CORR', 'HW.ERR', 'HW', 'HW.CFG.ERR']",,,None
9655b5a9,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/9655b5a9-c0d3-4e73-8b61-c04c1883b516,ba05wvaw0163,Test,431e868c-588b-fff4-17c8-8be57507e4fc,Reset,9655b5a9-c0d3-4e73-8b61-c04c1883b516,,https://axonsv.app.intel.com/apps/record-viewer/431e868c-588b-fff4-17c8-8be57507e4fc,"['HW.MCE.PUNIT', 'HW.CORR', 'HW.MCE.PCU', 'HW.MCE.MLC', 'HW.CFG.ERR', 'HW', 'HW.ERR', 'HW.MCE']",,,['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x0']
4368a1d3,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/4368a1d3-278f-4685-85c0-f9b71d61a83e,jf04wvaw5094,Test,ef1a8ee7-7a96-4f6d-8966-07b819c17c8c,MMX,4368a1d3-278f-4685-85c0-f9b71d61a83e,,https://axonsv.app.intel.com/apps/record-viewer/ef1a8ee7-7a96-4f6d-8966-07b819c17c8c,"['HW.KNOWN_ISSUE', 'HW', 'HW.CORR', 'HW.ERR', 'HW.MCE.IMC']",,,None
d6e78eb1,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/d6e78eb1-37f3-434b-a6a9-16df59765abe,jf04wvaw5321,Test,4bc6d0db-8397-4275-bec1-7f28f69db884,Reset,d6e78eb1-37f3-434b-a6a9-16df59765abe,16024760157.0,https://axonsv.app.intel.com/apps/record-viewer/4bc6d0db-8397-4275-bec1-7f28f69db884,"['HW.ERR', 'HW.CORR', 'HW', 'HW.CFG.ERR']",https://hsdes.intel.com/appstore/article/#/16024760157,https://axon.intel.com/app/view/4bc6d0db-8397-4275-bec1-7f28f69db884,None
613b19c8,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/613b19c8-68f9-41c8-8774-97252057ce32,ba05wvaw0069,PostTest,88a1d58f-a8a7-445e-8f3d-1263a3572024,Reset,613b19c8-68f9-41c8-8774-97252057ce32,16024865641.0,https://axonsv.app.intel.com/apps/record-viewer/88a1d58f-a8a7-445e-8f3d-1263a3572024,"['HW.ERR', 'HW.CORR', 'HW']",https://hsdes.intel.com/appstore/article/#/16024865641,https://axon.intel.com/app/view/88a1d58f-a8a7-445e-8f3d-1263a3572024,None
732cd72e,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/732cd72e-e304-48ab-a437-14815160d69e,jf04wvaw5006,Test,2c1ad014-6725-685f-bd0f-3a53d13be945,Memory,732cd72e-e304-48ab-a437-14815160d69e,,https://axonsv.app.intel.com/apps/record-viewer/2c1ad014-6725-685f-bd0f-3a53d13be945,"['HW.CORR', 'HW', 'HW.ERR', 'HW.MCE.IMC']",,,None
1bd009ba,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/1bd009ba-7e26-450a-82ba-0479df6a3a2f,ba05wvaw0141,Cleanup,664d7752-81c7-49a3-a31b-749ebdd42a97,Reset,1bd009ba-7e26-450a-82ba-0479df6a3a2f,,https://axonsv.app.intel.com/apps/record-viewer/664d7752-81c7-49a3-a31b-749ebdd42a97,[],,,None
d31b9b18,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/d31b9b18-e248-493c-9f15-61bf4c7505b5,jf04wvaw5307,RebootStation,7ece8622-7f7d-4a46-b336-dc1aeb2b7d66,Concurrency,d31b9b18-e248-493c-9f15-61bf4c7505b5,14023015502.0,https://axonsv.app.intel.com/apps/record-viewer/7ece8622-7f7d-4a46-b336-dc1aeb2b7d66,"['SW.FW', 'HW']",https://hsdes.intel.com/appstore/article/#/14023015502,https://axon.intel.com/app/view/7ece8622-7f7d-4a46-b336-dc1aeb2b7d66,None
ba8be0ff,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/ba8be0ff-1057-4e74-84b6-4a1c218c0326,jf04wvaw5127,Test,b2dac2a2-d7f3-4840-a6e7-e696eeef3fcb,Reset,ba8be0ff-1057-4e74-84b6-4a1c218c0326,16023853624.0,https://axonsv.app.intel.com/apps/record-viewer/b2dac2a2-d7f3-4840-a6e7-e696eeef3fcb,"['HW', 'HW.CORR', 'HW.ERR']",https://hsdes.intel.com/appstore/article/#/16023853624,https://axon.intel.com/app/view/b2dac2a2-d7f3-4840-a6e7-e696eeef3fcb,None
231df597,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/231df597-6cbb-4877-a681-0f3db57d1127,ba05wvaw0070,Test,032ad2cf-be84-4ab0-bea3-a277ec1fb78b,Security,231df597-6cbb-4877-a681-0f3db57d1127,,https://axonsv.app.intel.com/apps/record-viewer/032ad2cf-be84-4ab0-bea3-a277ec1fb78b,"['HW.CORR', 'HW.ERR', 'HW']",,,None
2e0ceefb,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/2e0ceefb-8ece-4771-a461-0015aeaba354,ba05wvaw0069,Test,284e1d0a-caa9-415c-b30c-407605dfd0bc,CXL,2e0ceefb-8ece-4771-a461-0015aeaba354,,https://axonsv.app.intel.com/apps/record-viewer/284e1d0a-caa9-415c-b30c-407605dfd0bc,"['HW.CORR', 'HW.ERR', 'HW']",,,None
1b485ced,https://nga.laas.intel.com/#/nga_fv_gnr/failureManagement/failures/1b485ced-efa6-4540-a12a-c8e8aa4bc8ae,ba05wvaw0060,PreBoot,NoMatch,CI_GNR_AP_DF,1b485ced-efa6-4540-a12a-c8e8aa4bc8ae,,,[],,,None
